Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback
CUST4764,2023-07-06,DJI Mavic Air 2,1806.43,Credit Card,2 Years,Weekly,Recreation,4,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and amazing for Recreation.
CUST4765,2023-03-27,Skydio X2,1763.19,Credit Card,1 Year,Weekly,Recreation,5,"For the price of 1763.19, the Skydio X2 offers outstanding performance. It's perfect for Recreation."
CUST4766,2022-11-13,Yuneec Typhoon H,1110.3,Cash,No Warranty,Monthly,Recreation,5,"For the price of 1110.3, the Yuneec Typhoon H offers impressive performance. It's exceptional for Recreation."
CUST4767,2023-04-26,Skydio X2,637.87,Cash,2 Years,Daily,Recreation,5,"For the price of 637.87, the Skydio X2 offers reliable performance. It's fantastic for Recreation."
CUST4768,2023-06-07,Parrot Anafi USA,1981.97,Cash,2 Years,Monthly,Recreation,5,"For the price of 1981.97, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation."
CUST4769,2023-03-03,Yuneec Typhoon H,1645.71,Credit Card,2 Years,Weekly,Recreation,4,"For the price of 1645.71, the Yuneec Typhoon H offers impressive performance. It's terrific for Recreation."
CUST4770,2023-03-14,Yuneec Typhoon H,898.6,Cash,No Warranty,Monthly,Aerial Photography,4,"For the price of 898.6, the Yuneec Typhoon H offers reliable performance. It's perfect for Aerial Photography."
CUST4771,2023-02-15,DJI Air 2S,1795.64,Debit Card,1 Year,Weekly,Aerial Photography,4,"For the price of 1795.64, the DJI Air 2S offers excellent performance. It's fantastic for Aerial Photography."
CUST4772,2023-05-24,DJI Air 2S,2068.3,PayPal,1 Year,Weekly,Aerial Photography,4,"For the price of 2068.3, the DJI Air 2S offers satisfying performance. It's exceptional for Aerial Photography."
CUST4773,2023-04-25,Parrot Anafi USA,1476.73,PayPal,2 Years,Daily,Aerial Photography,5,"For the price of 1476.73, the Parrot Anafi USA offers outstanding performance. It's terrific for Aerial Photography."
CUST4774,2023-01-09,Autel EVO Lite+,1226.15,Credit Card,No Warranty,Monthly,Recreation,3,"For the price of 1226.15, the Autel EVO Lite+ offers reliable performance. It's terrific for Recreation."
CUST4775,2023-01-13,Autel EVO 2 Pro,1957.05,Cash,2 Years,Weekly,Recreation,3,"For the price of 1957.05, the Autel EVO 2 Pro offers reliable performance. It's terrific for Recreation."
CUST4776,2022-10-05,Yuneec Typhoon H,637.89,PayPal,No Warranty,Daily,Aerial Photography,2,"For the price of 637.89, the Yuneec Typhoon H offers reliable performance. It's amazing for Aerial Photography."
CUST4777,2023-03-20,DJI Mavic Air 2,949.64,Cash,1 Year,Weekly,Recreation,3,"For the price of 949.64, the DJI Mavic Air 2 offers satisfying performance. It's amazing for Recreation."
CUST4778,2023-03-24,Skydio X2,1326.82,Cash,1 Year,Monthly,Aerial Photography,4,"For the price of 1326.82, the Skydio X2 offers satisfying performance. It's perfect for Aerial Photography."
CUST4779,2023-06-26,DJI Air 2S,2171.71,PayPal,1 Year,Monthly,Professional Use,5,I couldn't be happier with the DJI Air 2S. It's outstanding and terrific for Professional Use.
CUST4780,2023-03-14,Autel EVO Nano+,1908.91,Cash,2 Years,Weekly,Recreation,4,"For the price of 1908.91, the Autel EVO Nano+ offers reliable performance. It's perfect for Recreation."
CUST4781,2022-11-27,Autel EVO Lite+,1341.8,Credit Card,No Warranty,Monthly,Aerial Photography,3,"For the price of 1341.8, the Autel EVO Lite+ offers excellent performance. It's amazing for Aerial Photography."
CUST4782,2022-12-02,DJI Air 2S,2462.4,Credit Card,1 Year,Daily,Aerial Photography,4,"For the price of 2462.4, the DJI Air 2S offers outstanding performance. It's exceptional for Aerial Photography."
CUST4783,2023-02-16,DJI Mini 2,1070.01,Cash,2 Years,Daily,Professional Use,4,"For the price of 1070.01, the DJI Mini 2 offers satisfying performance. It's terrific for Professional Use."
CUST4784,2022-11-16,DJI Air 2S,488.08,Credit Card,2 Years,Daily,Recreation,5,"For the price of 488.08, the DJI Air 2S offers outstanding performance. It's amazing for Recreation."
CUST4785,2023-04-28,Skydio X2,472.32,Credit Card,1 Year,Daily,Aerial Photography,3,"For the price of 472.32, the Skydio X2 offers excellent performance. It's terrific for Aerial Photography."
CUST4786,2023-08-20,Autel EVO 2 Pro,2424.01,PayPal,No Warranty,Weekly,Aerial Photography,2,"For the price of 2424.01, the Autel EVO 2 Pro offers reliable performance. It's amazing for Aerial Photography."
CUST4787,2023-04-07,DJI Air 2S,483.87,Cash,1 Year,Monthly,Recreation,4,"For the price of 483.87, the DJI Air 2S offers impressive performance. It's terrific for Recreation."
CUST4788,2022-10-26,DJI Mavic Air 2,625.8,PayPal,No Warranty,Daily,Recreation,5,"For the price of 625.8, the DJI Mavic Air 2 offers excellent performance. It's perfect for Recreation."
CUST4789,2022-11-07,Yuneec Typhoon H,1562.81,Credit Card,1 Year,Monthly,Aerial Photography,3,"For the price of 1562.81, the Yuneec Typhoon H offers excellent performance. It's exceptional for Aerial Photography."
CUST4790,2023-04-15,Yuneec Typhoon H,1220.25,Cash,1 Year,Monthly,Professional Use,4,"For the price of 1220.25, the Yuneec Typhoon H offers reliable performance. It's perfect for Professional Use."
CUST4791,2023-07-29,Skydio 2,2117.08,PayPal,2 Years,Monthly,Recreation,4,"For the price of 2117.08, the Skydio 2 offers impressive performance. It's exceptional for Recreation."
CUST4792,2023-06-01,DJI Mini 2,1753.49,Credit Card,1 Year,Daily,Professional Use,4,The DJI Mini 2 is satisfying and exceeded my expectations. It's terrific for Professional Use.
CUST4793,2023-07-13,Skydio X2,333.49,Cash,2 Years,Weekly,Recreation,5,"For the price of 333.49, the Skydio X2 offers satisfying performance. It's perfect for Recreation."
CUST4794,2023-07-27,Parrot Anafi USA,1814.12,Debit Card,2 Years,Monthly,Aerial Photography,1,"For the price of 1814.12, the Parrot Anafi USA offers reliable performance. It's amazing for Aerial Photography."
CUST4795,2023-07-29,Autel EVO 2 Pro,2339.35,Credit Card,No Warranty,Monthly,Recreation,5,"For the price of 2339.35, the Autel EVO 2 Pro offers outstanding performance. It's fantastic for Recreation."
CUST4796,2023-08-09,Autel EVO Nano+,1706.34,Debit Card,2 Years,Monthly,Professional Use,5,"For the price of 1706.34, the Autel EVO Nano+ offers outstanding performance. It's terrific for Professional Use."
CUST4797,2023-04-23,DJI Mavic Air 2,2130.26,Cash,No Warranty,Daily,Recreation,3,"For the price of 2130.26, the DJI Mavic Air 2 offers excellent performance. It's amazing for Recreation."
CUST4798,2022-10-06,Autel EVO 2 Pro,2425.2,Debit Card,2 Years,Monthly,Aerial Photography,4,"For the price of 2425.2, the Autel EVO 2 Pro offers reliable performance. It's terrific for Aerial Photography."
CUST4799,2022-11-02,DJI Mavic Air 2,935.62,PayPal,No Warranty,Monthly,Recreation,4,"For the price of 935.62, the DJI Mavic Air 2 offers excellent performance. It's fantastic for Recreation."
CUST4800,2023-01-10,DJI Mavic Air 2,2276.89,Debit Card,2 Years,Monthly,Recreation,5,"For the price of 2276.89, the DJI Mavic Air 2 offers reliable performance. It's fantastic for Recreation."
CUST4801,2023-08-25,Autel EVO Nano+,305.9,Debit Card,No Warranty,Daily,Professional Use,4,"For the price of 305.9, the Autel EVO Nano+ offers outstanding performance. It's fantastic for Professional Use."
CUST4802,2023-02-25,Autel EVO Nano+,751.5,Credit Card,1 Year,Daily,Recreation,4,I'm truly impressed with the Autel EVO Nano+. It's satisfying and terrific for Recreation.
CUST4803,2023-06-24,Skydio 2,377.82,Cash,1 Year,Weekly,Recreation,5,"For the price of 377.82, the Skydio 2 offers impressive performance. It's amazing for Recreation."
CUST4804,2022-12-10,DJI Mavic Air 2,681.98,Credit Card,1 Year,Monthly,Recreation,5,"For the price of 681.98, the DJI Mavic Air 2 offers outstanding performance. It's amazing for Recreation."
CUST4805,2023-07-06,DJI Air 2S,2229.1,Debit Card,No Warranty,Weekly,Recreation,5,"For the price of 2229.1, the DJI Air 2S offers impressive performance. It's terrific for Recreation."
CUST4806,2023-07-26,Autel EVO Nano+,1312.39,Credit Card,2 Years,Monthly,Recreation,4,"For the price of 1312.39, the Autel EVO Nano+ offers reliable performance. It's fantastic for Recreation."
CUST4807,2023-07-05,DJI Air 2S,2011.89,Debit Card,1 Year,Weekly,Recreation,5,"For the price of 2011.89, the DJI Air 2S offers excellent performance. It's perfect for Recreation."
CUST4808,2022-10-25,DJI Mavic Air 2,656.92,Credit Card,No Warranty,Weekly,Aerial Photography,4,"For the price of 656.92, the DJI Mavic Air 2 offers impressive performance. It's terrific for Aerial Photography."
CUST4809,2022-11-24,Skydio X2,2039.81,PayPal,No Warranty,Weekly,Professional Use,5,"For the price of 2039.81, the Skydio X2 offers satisfying performance. It's perfect for Professional Use."
CUST4810,2023-07-13,DJI Mini 2,691.41,Credit Card,2 Years,Weekly,Professional Use,4,"For the price of 691.41, the DJI Mini 2 offers impressive performance. It's perfect for Professional Use."
CUST4811,2022-11-25,DJI Mavic Air 2,2075.58,PayPal,1 Year,Monthly,Professional Use,5,I'm truly impressed with the DJI Mavic Air 2. It's impressive and terrific for Professional Use.
CUST4812,2023-07-31,Parrot Anafi USA,1607.05,Credit Card,No Warranty,Daily,Recreation,5,"For the price of 1607.05, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation."
CUST4813,2023-01-18,Autel EVO 2 Pro,435.15,Credit Card,2 Years,Weekly,Professional Use,4,"For the price of 435.15, the Autel EVO 2 Pro offers reliable performance. It's fantastic for Professional Use."
CUST4814,2022-11-05,Autel EVO Lite+,1949.1,PayPal,1 Year,Monthly,Recreation,5,"For the price of 1949.1, the Autel EVO Lite+ offers outstanding performance. It's fantastic for Recreation."
CUST4815,2023-07-06,Skydio 2,736.88,Debit Card,No Warranty,Daily,Recreation,3,I couldn't be happier with the Skydio 2. It's satisfying and terrific for Recreation.
CUST4816,2023-08-20,DJI Mini 2,2464.44,Debit Card,1 Year,Monthly,Professional Use,4,"For the price of 2464.44, the DJI Mini 2 offers reliable performance. It's exceptional for Professional Use."
CUST4817,2022-11-02,DJI Mavic Air 2,1621.19,Debit Card,2 Years,Weekly,Recreation,3,"For the price of 1621.19, the DJI Mavic Air 2 offers reliable performance. It's exceptional for Recreation."
CUST4818,2022-11-11,Autel EVO 2 Pro,1609.72,PayPal,1 Year,Monthly,Professional Use,4,"For the price of 1609.72, the Autel EVO 2 Pro offers satisfying performance. It's terrific for Professional Use."
CUST4819,2023-07-17,Autel EVO Lite+,313.82,Debit Card,No Warranty,Monthly,Professional Use,4,"For the price of 313.82, the Autel EVO Lite+ offers satisfying performance. It's terrific for Professional Use."
CUST4820,2023-01-09,DJI Mini 2,2046.05,Debit Card,2 Years,Monthly,Aerial Photography,4,"For the price of 2046.05, the DJI Mini 2 offers outstanding performance. It's amazing for Aerial Photography."
CUST4821,2022-12-04,DJI Mavic Air 2,1232.92,Credit Card,2 Years,Monthly,Professional Use,5,"For the price of 1232.92, the DJI Mavic Air 2 offers impressive performance. It's exceptional for Professional Use."
CUST4822,2022-12-05,Autel EVO Lite+,1598.29,Credit Card,2 Years,Monthly,Professional Use,5,"For the price of 1598.29, the Autel EVO Lite+ offers impressive performance. It's fantastic for Professional Use."
CUST4823,2023-09-02,DJI Mini 2,1045.16,Debit Card,1 Year,Daily,Recreation,4,"For the price of 1045.16, the DJI Mini 2 offers impressive performance. It's exceptional for Recreation."
CUST4824,2023-04-29,Autel EVO 2 Pro,725.72,Credit Card,2 Years,Monthly,Aerial Photography,1,"For the price of 725.72, the Autel EVO 2 Pro offers reliable performance. It's amazing for Aerial Photography."
CUST4825,2022-12-29,Yuneec Typhoon H,425.98,Debit Card,2 Years,Monthly,Recreation,4,I couldn't be happier with the Yuneec Typhoon H. It's excellent and fantastic for Recreation.
CUST4826,2023-06-17,Yuneec Typhoon H,883.09,Debit Card,1 Year,Daily,Aerial Photography,5,"For the price of 883.09, the Yuneec Typhoon H offers excellent performance. It's perfect for Aerial Photography."
CUST4827,2023-01-09,Autel EVO 2 Pro,1133.96,PayPal,2 Years,Weekly,Professional Use,4,"For the price of 1133.96, the Autel EVO 2 Pro offers satisfying performance. It's amazing for Professional Use."
CUST4828,2023-03-15,Autel EVO Nano+,1364.38,Debit Card,1 Year,Daily,Aerial Photography,5,"For the price of 1364.38, the Autel EVO Nano+ offers outstanding performance. It's exceptional for Aerial Photography."
CUST4829,2022-11-01,Parrot Anafi USA,466.12,Debit Card,2 Years,Weekly,Professional Use,4,"For the price of 466.12, the Parrot Anafi USA offers reliable performance. It's exceptional for Professional Use."
CUST4830,2022-11-04,Autel EVO Nano+,612.44,PayPal,2 Years,Monthly,Recreation,3,"For the price of 612.44, the Autel EVO Nano+ offers excellent performance. It's amazing for Recreation."
CUST4831,2023-01-14,Skydio 2,2248.29,Credit Card,2 Years,Daily,Professional Use,4,I'm truly impressed with the Skydio 2. It's satisfying and amazing for Professional Use.
CUST4832,2022-11-24,Skydio X2,2065.18,PayPal,1 Year,Daily,Recreation,2,"For the price of 2065.18, the Skydio X2 offers reliable performance. It's amazing for Recreation."
CUST4833,2022-10-23,Parrot Anafi USA,555.8,Credit Card,2 Years,Monthly,Recreation,4,"For the price of 555.8, the Parrot Anafi USA offers satisfying performance. It's amazing for Recreation."
CUST4834,2023-06-11,DJI Mini 2,1272.43,Debit Card,1 Year,Daily,Aerial Photography,5,"For the price of 1272.43, the DJI Mini 2 offers impressive performance. It's fantastic for Aerial Photography."
CUST4835,2023-01-15,DJI Mavic Air 2,1209.44,Debit Card,No Warranty,Monthly,Professional Use,3,"For the price of 1209.44, the DJI Mavic Air 2 offers satisfying performance. It's amazing for Professional Use."
CUST4836,2023-05-29,Autel EVO 2 Pro,343.24,Cash,2 Years,Daily,Professional Use,1,"For the price of 343.24, the Autel EVO 2 Pro offers reliable performance. It's amazing for Professional Use."
CUST4837,2023-05-18,Skydio 2,695.05,Cash,1 Year,Weekly,Professional Use,5,"For the price of 695.05, the Skydio 2 offers outstanding performance. It's perfect for Professional Use."
CUST4838,2022-11-04,Parrot Anafi USA,1964.95,PayPal,1 Year,Daily,Professional Use,4,"For the price of 1964.95, the Parrot Anafi USA offers outstanding performance. It's fantastic for Professional Use."
CUST4839,2023-05-04,DJI Mavic Air 2,612.33,Credit Card,1 Year,Daily,Aerial Photography,4,"For the price of 612.33, the DJI Mavic Air 2 offers reliable performance. It's perfect for Aerial Photography."
CUST4840,2023-08-03,Autel EVO 2 Pro,2220.54,Credit Card,No Warranty,Weekly,Recreation,5,"For the price of 2220.54, the Autel EVO 2 Pro offers outstanding performance. It's perfect for Recreation."
CUST4841,2023-09-04,Autel EVO 2 Pro,624.25,Cash,1 Year,Daily,Professional Use,3,"For the price of 624.25, the Autel EVO 2 Pro offers satisfying performance. It's terrific for Professional Use."
CUST4842,2022-11-11,Autel EVO Nano+,1824.09,Credit Card,2 Years,Monthly,Professional Use,4,"For the price of 1824.09, the Autel EVO Nano+ offers excellent performance. It's amazing for Professional Use."
CUST4843,2022-12-18,Autel EVO Lite+,668.7,Debit Card,1 Year,Monthly,Professional Use,3,"For the price of 668.7, the Autel EVO Lite+ offers excellent performance. It's terrific for Professional Use."
CUST4844,2023-04-04,Autel EVO 2 Pro,919.33,Credit Card,2 Years,Daily,Aerial Photography,4,"For the price of 919.33, the Autel EVO 2 Pro offers impressive performance. It's amazing for Aerial Photography."
CUST4845,2023-01-10,Yuneec Typhoon H,599.42,Cash,2 Years,Monthly,Professional Use,5,"For the price of 599.42, the Yuneec Typhoon H offers impressive performance. It's perfect for Professional Use."
CUST4846,2023-04-16,Skydio X2,1469.63,Credit Card,No Warranty,Weekly,Recreation,4,The Skydio X2 is reliable and exceeded my expectations. It's terrific for Recreation.
CUST4847,2023-03-13,Skydio 2,1213.66,Debit Card,1 Year,Weekly,Aerial Photography,4,"For the price of 1213.66, the Skydio 2 offers impressive performance. It's perfect for Aerial Photography."
CUST4848,2023-06-09,Skydio X2,1469.05,Debit Card,2 Years,Monthly,Professional Use,5,"For the price of 1469.05, the Skydio X2 offers excellent performance. It's perfect for Professional Use."
CUST4849,2023-02-04,Autel EVO Lite+,1037.26,Debit Card,1 Year,Monthly,Professional Use,5,I'm truly impressed with the Autel EVO Lite+. It's impressive and fantastic for Professional Use.
